,sbj0,sbj1,sbj2,sbj3,sbj4,sbj5,sbj6,sbj7,sbj8
прибрежный,0.000254174965449,0.00027756612144,0.0,0.0,0.000960009676419,0.0,0.0,0.0,0.0
актуализироваться,2.9964206059e-05,0.0,0.0,6.3052052591e-05,0.0,0.0,2.36131718147e-05,0.0,4.99690731694e-05
изобретение,0.0,0.0,0.000138509469088,0.000228612367045,1.50700833e-05,0.000777628887425,0.0,0.0,0.0
двухполяризационную,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
красноречивый,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
проприетарность,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
созданияинформационной,0.00122718708174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ветродизельэлектрической,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
захватывать,4.06732000957e-05,0.0,0.0,4.18649073654e-05,0.0,0.0,0.0,0.0,0.0
дуглас,0.0,0.0,0.0,0.0,0.0,4.59086155331e-05,0.0,2.36264173452e-05,0.0
мвц,0.0,0.0,0.0,0.0,3.23546596014e-06,0.0,3.14747480338e-05,0.0,0.0
селектор,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083176e-05
ужгород,0.0,0.0,5.51305248811e-05,0.0,0.0,0.0,0.0,0.0,0.0
двуэк,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
оперативность,0.000236856570744,0.0,0.000143460268781,0.0,0.0,0.0,0.0,0.0,0.0
интергармонические,0.0,0.0,0.0,0.0,0.0,3.66290450953e-05,0.0,0.0,0.0
быстродействующий,1.5863828138e-05,1.25859219214e-05,2.64598634192e-05,4.50791189895e-05,3.93770965264e-05,0.0,0.0,0.0,0.0
предварительный,0.0,0.0,6.81887936991e-05,0.0,0.0,0.0,0.00125395084938,0.00013795923183,0.0
энгельбарт,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
индуцированная,0.0,4.06969856057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peugeot,0.0,0.0,0.00165834339956,0.0,0.0,0.0,0.0,0.0,0.0
изобретательский,0.0,0.0,0.000157429565057,0.0,0.0,0.0,9.09615094645e-05,0.0,0.0
энергоноситель,0.0,0.0,0.0,0.0,0.0,0.0,0.00125217398351,0.0,1.22768823217e-05
textanalyst,0.0,0.0,5.51305387873e-05,0.0,0.0,0.0,0.0,0.0,0.0
qos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324302973846,0.0
водоподготовку,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
реять,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
доение,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
береговой,0.00084692894788,0.00020499661522,0.0,0.0,0.000345867158184,0.0,0.0,0.0,0.0
факел,0.0,0.0,0.0,0.0,0.0,0.0,8.13630823461e-05,0.0,0.000250184231037
семинар,0.0,1.80198039743e-05,2.49594813801e-06,0.000165241348441,0.0,0.0,0.0,0.0,0.0
лоуренс,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
москве,0.0,0.0,0.0,0.0,4.3107074169e-05,0.000329533098273,0.0,0.0,0.0
виброускорение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126231748e-05
самоцель,0.0,0.0,0.0,0.0,4.90355297001e-05,3.45750332412e-05,4.58202255644e-06,0.0,0.0
углерод,0.0,0.0,0.0,0.0,0.0,0.0,0.00112860274306,0.00215602628225,0.0
онлайн,0.0,0.00014128321527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
каталитический,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443043929,0.0
ил,0.00021732536679,4.97328654058e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.49237148089e-06
повторнопеременном,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
automatic,0.0,0.0,0.000110261090514,0.0,0.0,0.0,0.0,0.0,0.0
шлый,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пресспоршень,0.0,0.0,0.0,0.00014305039362,0.0,0.0,0.0,0.0,0.0
ре,0.0,0.00108290073372,0.0,0.0,0.0,9.04569719254e-05,0.000237458789745,0.0,8.82872231554e-05
ресурсосбережение,7.61837747967e-05,0.0,0.0,0.0,0.0,6.84478020377e-05,0.00013879873062,0.0,0.0
качественный,0.0,0.000105438087808,0.0,0.000885415854601,0.0,0.000302806296131,0.0,6.19579546362e-05,0.0
вэд,5.25673936445e-05,0.0,0.000364424926878,0.0,0.0,0.0,0.0,0.0,0.0
возглавить,2.78428346468e-05,0.0,0.000104841205433,0.0,0.0,0.0,1.52422512151e-05,0.0,0.0
bcf,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
аппроксимация,0.0,2.44222130574e-05,0.000589121841797,0.0,0.0,0.0,0.0,6.61583474739e-06,0.0
параграф,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
наливной,0.0,0.0,0.0,0.0,0.0,3.66290526774e-05,0.0,0.0,0.0
предприятиюпотребителю,0.0,0.0,0.0,4.76834700546e-05,0.0,0.0,0.0,0.0,0.0
дезинфекция,3.40450085612e-05,0.0,0.0,0.0,0.0,0.0,3.97722785972e-05,0.0,0.0
xit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
направленно,4.66455530839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
создатель,0.0,8.73112067084e-05,0.000201629568447,0.0,0.0,0.0,9.56338682135e-06,1.9294521745e-05,0.0
предназначаться,0.0,0.0,0.0,0.0,0.0,0.0,4.01733863729e-05,0.0,2.24167465096e-05
академический,0.0,8.85600062884e-05,0.0,0.0,0.0,0.000253014503569,0.0,0.0,0.0
вебер,0.0,0.0,0.0,0.0,0.000125119161858,0.0,0.0,0.0,2.72644877631e-05
аудиторный,0.0,0.0,9.37348037578e-05,0.0,0.0,9.81383515488e-05,0.0,0.0,0.0
анкудиновка,0.0,0.0,0.0,0.0,0.0,0.0,7.77970158701e-05,0.0,0.0
пакшина,0.0,0.0,0.000276904430292,6.55632255846e-06,0.0,0.00018846743559,0.0,0.0,0.0
гидротехнический,0.0,0.0,8.7415295842e-05,0.0,0.0,0.0,0.0,0.0,0.000161691501693
амидоамин,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
сооружать,0.0,0.0,0.0,0.0,0.0,2.0815913255e-05,0.0,0.0,8.83488161582e-05
акмеология,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
отделить,4.96265315128e-05,2.6962527449e-05,0.0,0.0,3.80603054913e-05,0.0,3.71456521356e-05,0.0,1.3006549529e-05
fвыхlflf,0.0,0.0,0.0,0.0,8.69977779479e-05,0.0,0.0,0.0,0.0
статуэтка,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
аудио,0.0,0.0,4.98195464937e-05,0.0,3.6502441308e-05,0.0,0.0,0.0,0.0
абдуллин,0.0,0.0,0.0,9.53669464272e-05,0.0,0.0,0.0,0.0,0.0
турбулизирующими,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
нейросети,0.0,0.0,0.0,0.0,0.0,0.0,3.86034407269e-05,0.0,0.0
f,0.0,4.06969856057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
остановочный,0.0,0.0,0.0,0.0,0.0,0.000313445918639,0.0,0.0,0.0
обработка,0.0,0.00526327925493,0.0,0.0,0.0,0.0,0.0241075680288,0.0,0.0
замещать,0.0,0.0,0.0,0.0,3.49916414707e-05,0.0,0.0,0.0,4.1273670533e-05
олимпиада,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105729252518
экспертный,0.00250063768252,0.0,0.0,0.0,0.0,0.0,0.0,0.00308431337251,0.0
сетевой,0.00253464664436,0.0,0.0,0.0,0.0,0.00220104177586,0.0,0.0,0.00135859438322
staad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
ветроустановок,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
interface,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нагружении,0.0,1.00824052219e-05,0.0,0.0,0.0,0.0,5.67095355814e-05,9.08864401734e-05,2.91194899341e-05
ент,0.0,0.0,0.0,4.54732064555e-05,0.0,0.0,0.0,0.0,0.0
сердечнососудистой,0.0,0.0,0.0,0.0,0.0,3.18036171523e-05,0.0,4.03927359587e-05,0.0
охват,0.0,0.0,4.1686099632e-05,0.0,0.0,3.08518349466e-05,2.3349529567e-05,0.0,0.0
график,0.00122718719972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
приконтактных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36083859499e-05
побуждать,0.0,0.0,6.68049781425e-05,0.0,0.0,1.78913217142e-05,0.0,0.0,0.0
слушание,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
экскаваторный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3656304907e-05
критический,0.0,0.000476345276158,0.0,0.0,0.0,0.0,0.000161264209939,0.0,0.00047166887268
увод,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
виброзащита,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000309830225979
научноисследовательскими,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
одноклассник,0.0,0.0,0.0,0.0,2.85117133937e-05,0.0,0.0,0.0,0.000124143727957
млрд,0.0,0.0,0.000124143102831,0.000329921445037,0.0,0.000435043374701,0.0,0.0,0.0
осциллограф,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itпроекта,0.00122718719972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
автоколебательные,0.0,0.0,0.0,0.0,0.0,0.0,3.88985144026e-05,0.0,0.0
сно,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185315975816,0.0
архитектура,0.0,0.00127142416347,0.0,0.0,0.000731573487045,0.0,0.0,0.0,0.0
подготовливающими,0.0,4.06375124678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
планирование,0.000947729157145,0.0,0.0,0.0,0.0,0.00301869172496,0.0,0.0,0.0
сительных,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
стадио,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
разливочный,0.0,0.0,0.0,0.0,0.0,4.3335215499e-05,0.0,0.000105510972693,0.0
кбитс,0.0,0.0,0.0,0.0,0.0,7.32581118225e-05,0.0,0.0,0.0
масштабный,6.44885908882e-05,1.55840857952e-05,5.99500813592e-05,0.0,0.0,0.0,0.0,0.0,0.000264421486954
нитридных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15148361795e-05,0.0
пропускной,0.0011603684979,0.0,0.000186355813589,0.0,0.0,1.21909833482e-05,0.0,0.0,0.0
характераособенности,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
indexhtml,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
учитываться,0.000431370158184,4.67048885111e-06,0.0,0.000139277596462,0.0,0.000186170211963,0.0,0.0,6.96950817651e-05
арм,0.000482239936366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рнф,0.0,0.0,5.51305103136e-05,0.0,0.0,0.0,0.0,0.0,0.0
loginforu,0.0,0.0,0.0,0.0,4.3498888974e-05,0.0,0.0,0.0,0.0
металлоёмкости,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60453435159e-05,0.0
двойка,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
ускорение,0.0010525648027,0.0,0.0,0.0,0.000173194602717,0.0,0.0,0.0,0.0
отпечаток,0.0,0.0,0.0,0.0,0.0,0.0,0.000106633709725,0.000125838643503,0.0
осуществление,2.35716280355e-05,7.32447070835e-05,0.0,1.56938032075e-05,0.0,0.000674902198727,0.0,4.07072285346e-06,4.66912452895e-05
экологический,0.0,0.0,0.0,0.0,0.0,0.000684096418711,0.00192174449229,0.0,5.25032090356e-07
график,0.000893877082692,0.0,6.18192336534e-05,0.0,0.0,0.000725839365462,0.0,0.0,9.25164988274e-05
тематика,0.0,0.00017095479343,0.0,0.0,0.0,0.0,0.0,3.11952317229e-07,0.00011466049109
сибирский,7.03821873079e-05,2.27782705527e-05,0.0,4.32987083817e-05,0.0,0.0,0.0,0.0,0.0
tad,0.0,0.0,0.0,0.0,0.000130496673389,0.0,0.0,0.0,0.0
зарубина,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
итпроекта,9.3291106168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
эксперт,7.0333173628e-05,0.000234177669174,0.0,0.000129029953516,0.0,0.000265376684385,0.0,0.0,0.0
автономный,0.000550040812038,0.00372542447857,0.0,0.0,0.00536698901541,0.0,0.0,0.0,0.0
хром,0.0,0.0,0.0,0.0,0.0,0.0,0.000395887041509,0.000617647461173,0.0
вентилятор,0.0,0.0,0.00036749912898,0.0,0.000142514557875,0.0,0.0,0.0,7.32162275305e-05
закрыться,0.0,4.06969759044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dos,0.0,0.0,0.0,0.0,0.00013049667337,0.0,0.0,0.0,0.0
sipsipt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63288990417e-05,0.0
компоновка,0.0,0.0,0.000146665280557,0.0,1.55055507671e-05,0.0,0.0,0.0,0.000344284945971
симпозиум,0.0,0.0,0.00165834350305,0.0,0.0,0.0,0.0,0.0,0.0
упрочнить,0.0,0.0,0.0,0.0,0.0,0.0,0.000816868618054,0.0,0.0
начальный,0.00272528193212,0.000639088980583,0.0,0.000423054157483,0.0,0.0,0.0,0.0,0.0
участковый,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
яковенко,0.0,0.0,0.0,0.0,4.3498888974e-05,0.0,0.0,0.0,0.0
прогнозирование,0.0,0.00383404486798,0.0,0.0,2.88191529377e-05,0.0,0.000863368231658,8.12753148777e-05,0.0
щёлочность,0.0,0.0,0.0,0.0,0.0,3.66281217759e-05,0.0,0.0,0.0
формат,7.58245563981e-05,0.00050631433026,0.0,0.000331762186243,0.0,0.0,0.0,0.0,0.0
mpptконтроллер,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
обобщить,0.000243170827161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00103265716462
взаимонезависимость,0.0,0.0,0.0,0.0,0.0,3.66290523995e-05,0.0,0.0,0.0
неработоспособный,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unionpedia,0.0,0.0,5.51305176104e-05,0.0,0.0,0.0,0.0,0.0,0.0
surface,0.0,0.0,4.43113487512e-05,0.0,3.06852190937e-05,0.0,0.0,0.0,2.82206303331e-05
своевременность,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29310304932e-05
арифметический,2.63017107568e-05,2.81585387779e-05,0.0,3.27838904991e-05,2.40784254925e-05,0.0,0.0,0.0,0.0
хорст,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
высокиого,0.0,0.0,0.0,0.0,0.0,0.0,3.88985079245e-05,0.0,0.0
акiii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27895764561e-05
приборный,0.0002084512616,0.0,0.0,0.0,0.0,0.0,0.0,0.00038752241558,0.0
построение,0.0016575252731,0.00187570202171,0.0,0.0,0.0,2.93199911122e-06,0.0,0.0,0.0
bombe,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
компонента,0.000805072685982,0.000295071480145,0.0,0.000692980330722,0.0,0.0,0.0,0.0,0.0
nahpo,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
бризерного,0.0,0.0,0.0,9.53669465769e-05,0.0,0.0,0.0,0.0,0.0
стресскоррозионных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000602275749127,0.0
откладывать,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24048928506e-05
раковый,0.0,0.0,0.0,0.0,2.64778947037e-05,0.0,0.0,0.0,0.000126183175877
предварительно,0.0,0.000249734316539,0.0,0.0,0.0,6.16352125589e-05,0.0,0.000183033546717,0.0
грузоподъемный,0.000159390077358,0.0,3.38965868716e-05,0.0,0.0,7.29368361202e-05,0.0,0.0,0.0
обобщённую,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нагружения,0.0,0.0,0.0,0.0,0.0,0.0,0.00051106501602,0.000895874348918,0.0
кора,6.20806750627e-05,0.0,0.0,0.0,0.0,0.0,0.000115457813165,0.0,0.0
henriques,0.0,0.0,0.0,0.0,0.0,0.0,3.88985144026e-05,0.0,0.0
гцн,0.0,0.0,0.00117894167083,0.0,0.00329836805354,0.0,0.0,0.0,0.0
иссамоявчев,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
улучшаться,0.0,5.5781476678e-05,2.20089916383e-05,1.95870181614e-05,0.0,1.79015316645e-06,6.25390223105e-06,0.0,8.34114527785e-06
патрубок,0.0,0.0,1.06127987826e-05,0.0,0.0,0.0,0.0,0.0,0.00071077910949
maxwell,0.0,0.0,0.0,0.000144050124719,0.0,0.0,0.0,0.0,1.97464170116e-05
перечисление,0.0,0.0,0.0,0.0,0.0,0.000146098701079,0.0,0.0,0.0
вкладываться,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
аэс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233228036077
матрица,0.00155212512249,0.00098395932941,0.0,0.0,0.0,0.0,9.04153311623e-05,0.00042979015047,0.0
федин,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
трак,0.0,1.69410724634e-06,0.0,0.0,0.0,0.0,0.0,3.80502839253e-05,0.0
реакторасмесителя,9.32911191031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
коррозионностойки,4.66455529444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
экспертный,0.0,0.00159213753111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
смежность,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
фёдоров,3.77485555786e-05,2.5015938982e-05,0.0,0.0,0.0,5.84313855055e-05,0.0,0.0,0.0
httpshockautoruvezdehodshaman,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
исчерпывающий,8.76391952475e-05,0.0,0.0,0.0,0.0,0.0,5.28237817197e-05,0.0,2.16362079518e-05
бетонопроводам,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
регуляторный,0.0,0.0,0.0,0.0,0.00359266665247,0.0,0.0,0.0,0.0
прессформ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00488608778452,0.0
ay,0.0,0.0,0.0,0.0,4.34988739414e-05,0.0,0.0,0.0,0.0
энергообеспечения,0.0,0.0,0.0,0.0,0.0,6.10296779507e-05,0.0,0.0,7.96615645833e-05
рают,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
длительность,0.000126670246067,0.0,0.0,0.0,0.000384985455134,0.0,0.000250661265858,1.9992687562e-05,0.0
cuso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63289835e-05,0.0
сглаживать,0.0,0.0,0.000150339418399,0.0,2.04385129498e-05,0.0,0.0,0.0,1.80342891715e-05
сверхширокий,0.0,0.0,0.0,0.0,8.69977779479e-05,0.0,0.0,0.0,0.0
регрессия,0.0,0.0,0.0,0.0,0.000307378644177,3.16276577019e-05,2.08861178199e-05,0.0,0.0
нечеткость,0.000330547524579,0.0,0.0,0.0,0.0,0.0,0.0,3.17313086344e-05,0.0
rlcцепь,0.0,0.0,0.0,0.0,0.0,0.0,3.88403985549e-05,0.0,0.0
рисковый,0.0,0.0,0.0,0.00463196016764,0.0,0.0,0.0,0.0,0.0
совершение,0.0,0.0,0.000101387884166,0.0,0.0,0.000159210312227,0.0,0.0,7.83706541877e-05
dht,8.64620051142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
самочувствие,0.0,0.0,0.000547091068229,0.0,0.0,0.0,0.0,0.0,0.0
запоминание,0.0,0.0,5.51305111181e-05,0.0,0.0,0.0,0.0,0.0,0.0
отклонение,0.000696922458399,0.000477103089603,0.0,0.000158230172626,0.0,0.000154269199508,0.0,0.0,0.0
protocol,8.5731815353e-05,0.0,0.0,0.0,3.37903946736e-05,0.0,0.0,0.0,0.0
энергосберегающих,8.66262666871e-05,0.0,0.0,0.0,1.95519528405e-05,8.05405466001e-05,0.0,0.0,0.0
стандарт,0.0,0.0,0.0,0.00338884816055,0.0,0.000829127272746,0.0,0.0,0.0
саровский,0.0,0.0,0.0,0.0,0.0,0.0001098871645,0.0,0.0,0.0
непарафиновых,0.0,0.0,5.51305452569e-05,0.0,0.0,0.0,0.0,0.0,0.0
деформировать,0.0,0.000770870647905,0.0,0.0,0.0,0.0,0.0,0.00022826354769,0.0
сферного,0.0,0.0,0.0,4.76834797122e-05,0.0,0.0,0.0,0.0,0.0
лич,9.3291106168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
альпина,9.32888868911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обвес,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000131319700338,0.0
электропотребление,0.0,0.0,0.0,0.0,0.0,0.000146516223645,0.0,0.0,0.0
инкорпорировать,0.0,2.57010903722e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.07483244489e-05
рыбинские,0.0,0.0,0.0,0.0,0.000173995555896,0.0,0.0,0.0,0.0
неровный,0.0,0.0,0.0,0.0,0.0,0.0,0.000991498192666,0.0,0.0
коровкина,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
𝑎𝐷,0.0,0.0,0.0,0.0,0.0,0.0,7.77970158702e-05,0.0,0.0
верхность,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
дмитриев,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90523530269e-06,0.000228823210245
гауссова,0.000139936573733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дорожный,0.000992909035257,0.000933346998487,0.000185321977897,0.0,0.00357581484931,0.0,0.0,0.0,0.0
численность,0.000999421985446,0.0,0.0,0.0,0.0,0.000392410378534,0.0,0.0,0.0
httpgazgroupru,0.0,0.0,0.0,3.97235310932e-05,0.0,5.26289416787e-07,0.0,0.0,0.0
эпитаксиальные,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
бином,8.23300518579e-05,0.0,0.0,0.0,2.69328423505e-05,0.0,0.0,2.80393517945e-05,0.0
знанье,0.000189676490905,0.00102737646672,0.0,0.00018165850203,0.0,0.000268386054146,0.0,0.000111851043827,0.0
приоритизация,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
rad,0.0,0.0,0.0,0.0,0.0,0.0,3.88983142356e-05,0.0,0.0
отчетный,7.24828298386e-05,0.0,0.0,0.0,0.0,0.000229248066009,0.0,0.0,0.0
исомэк,3.92875117541e-05,0.0,0.0,4.3274510972e-05,0.0,0.0,0.0,0.0,0.0
инжиниринговых,0.0,0.0,0.0,0.0,0.0,0.0001098871645,0.0,0.0,0.0
низкомолекулярных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
инкрементальность,0.0,0.0,0.0,4.60588527536e-05,0.0,0.0,0.0,0.0,0.0
избыточный,0.0,0.0,9.48296229388e-05,0.0,0.0,0.000131044261324,0.0,0.000138897202377,8.38689021098e-05
krosingover,0.0,8.13939518088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
скелетизация,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
системный,0.000543575827568,0.0,0.0,0.0013880069373,0.0,0.000338030898085,0.0,0.0,0.0
удостоверять,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
лиминальности,0.0,4.06969856057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
росстат,0.0,4.06964322166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дисконтирование,0.0,3.00409380376e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.19465937471e-05
благоустройство,9.32911191031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
инженерия,0.0,0.0,0.000130290339512,0.000848624127033,0.0,0.0,0.0,0.0,0.0
тгу,0.0,0.0,0.0,0.0,0.0,0.0,3.88985079351e-05,0.0,0.0
пониматься,6.52290340451e-05,0.000234606793493,0.0,0.000212552551057,0.0,0.000233293919701,0.0,0.0,0.0
технонауке,2.00656385358e-05,0.0,0.0,5.78303178271e-05,0.0,0.0,0.0,0.0,0.0
тетрациклинового,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
укоренить,0.0,0.0,0.0,0.0,3.76458801242e-05,0.0,0.0,4.07330216461e-05,0.0
астероид,0.0,3.58141923142e-05,0.0,0.0,3.78277226345e-05,0.0,0.0,0.0,0.0
потребитель,0.0,0.0,0.0,0.0,0.0,0.0100621187758,0.0,0.0,0.0
цикл,0.000483841860037,0.0,0.0,0.0,0.0,0.000347317421177,0.00476340692613,0.0,0.0
нетто,0.0,0.0,0.0,0.0,0.0,0.0,0.000144131516467,0.0,0.000106150348333
киото,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
пассажиропоток,0.0,0.00111241079867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
играющий,3.28998076639e-05,3.35294653979e-05,0.0,0.0,0.0,1.63310915724e-05,0.0,0.0,0.0
проститься,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
rfidсистемами,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
реостат,0.0,0.0,0.0,0.0,3.50299068891e-05,1.97275261998e-06,0.0,0.0,0.0
доминировать,0.0,0.0,0.0,0.0,2.64292316887e-05,4.21209729711e-05,0.0,0.0,0.0
интермет,0.0,4.06969791262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
считывание,0.000223568027852,6.63270168139e-05,0.0,0.0,0.0,0.000130033337175,0.0,0.0,0.0
подмена,0.0,3.94690481092e-05,0.0,0.0,0.0,0.0,3.03025384104e-05,0.0,0.0
lmspro,0.0,0.0,0.0,0.0,0.0,0.0,3.69622473527e-05,0.0,0.0
кибернетик,0.0,4.82547252938e-05,0.000315010016089,0.0,0.0,0.0,0.0,0.0,0.0
экстремум,0.0,4.30669040639e-05,0.0,9.93099472819e-05,0.000196636357751,0.0,0.0,0.0,0.0
асоян,0.0,0.0,4.11978139356e-05,0.0,0.0,0.00010312725086,0.0,0.0,0.0
